"","X.GSPC","X.VIX","X.FTSE","X.HSI","X.IXIC","X.GDAXI","X.N225","X.DJI"
"2001-01-04",1333.339966,26.969999,6185.600098,15235.030273,2566.830078,6376.540039,13691.490234,10912.410156
"2001-01-05",1298.349976,28.67,6198.100098,15447.610352,2407.649902,6382.310059,13867.610352,10662.009766
"2001-01-08",1295.859985,29.84,6149.600098,15436.530273,2395.919922,6392.169922,NA,10621.349609
"2001-01-09",1300.800049,27.99,6088.100098,15500.589844,2441.300049,6404.52002,13610.509766,10572.549805
"2001-01-10",1313.27002,26.799999,6059.899902,15435.790039,2524.179932,6320.069824,13432.650391,10604.269531
"2001-01-11",1326.819946,25.790001,6114.899902,15090.769531,2640.570068,6465.209961,13201.070313,10609.549805
"2001-01-12",1318.550049,24.559999,6165.5,15295.419922,2626.5,6490.029785,13347.740234,10525.379883
"2001-01-15",NA,NA,6170.299805,15293.759766,NA,6522.870117,13506.230469,NA
"2001-01-16",1326.650024,25.280001,6083.299805,15363.150391,2618.550049,6502.890137,13584.450195,10652.660156
"2001-01-17",1329.469971,24.93,6197.399902,15261.480469,2682.780029,6653.379883,13667.629883,10584.339844
"2001-01-18",1347.969971,23.370001,6209.899902,15528.75,2768.48999,6635.759766,13873.919922,10678.280273
"2001-01-19",1342.540039,23.24,6209.299805,15933.549805,2770.379883,6651.529785,13989.120117,10587.589844
"2001-01-22",1342.900024,23.25,6232,16099.269531,2757.909912,6675,14032.419922,10578.240234
"2001-01-23",1360.400024,21.57,6214.700195,16044.209961,2840.389893,6722.410156,13984.660156,10649.80957
"2001-01-24",1364.300049,22.030001,6264.399902,NA,2859.149902,6706.669922,13893.580078,10646.969727
"2001-01-25",1357.51001,22.639999,6255.600098,NA,2754.280029,6727.490234,13803.379883,10729.519531
"2001-01-26",1354.949951,22.57,6294.299805,NA,2781.300049,6695.200195,13696.05957,10659.980469
"2001-01-29",1364.170044,22.610001,6317,16099.820313,2838.340088,6750.959961,13845.280273,10702.19043
"2001-01-30",1373.72998,22.57,6334.5,15893.070313,2838.350098,6739.299805,13826.650391,10881.200195
"2001-01-31",1366.01001,22.02,6297.5,16102.349609,2772.72998,6795.140137,13843.549805,10887.360352
"2001-02-01",1373.469971,21.66,6251.799805,16163.990234,2782.790039,6704.680176,13779.549805,10983.629883
"2001-02-02",1349.469971,21.950001,6256.399902,16071.290039,2660.5,6638.200195,13703.629883,10864.099609
"2001-02-05",1354.310059,22.190001,6269.200195,15830.839844,2643.209961,6628.069824,13385.519531,10965.849609
"2001-02-06",1352.26001,21.98,6293.399902,15913.240234,2664.48999,6693.029785,13269.849609,10957.419922
"2001-02-07",1340.890015,21.67,6225.700195,16049.469727,2607.820068,6578.959961,13366.009766,10946.719727
"2001-02-08",1332.530029,21.459999,6206.100098,15909.400391,2562.060059,6636.810059,13138.230469,10880.549805
"2001-02-09",1314.76001,22.030001,6164.299805,15873.280273,2470.969971,6497.069824,13422.830078,10781.450195
"2001-02-12",1330.310059,21.92,6241.399902,15693.110352,2489.659912,6564.910156,NA,10946.769531
"2001-02-13",1318.800049,21.370001,6228.5,15842.719727,2427.719971,6557.930176,13274.700195,10903.320313
"2001-02-14",1315.920044,21.52,6176.200195,15860.419922,2491.399902,6479.870117,13284.05957,10795.410156
"2001-02-15",1326.609985,20.27,6197.899902,15756.370117,2552.909912,6591.669922,13327.389648,10891.019531
"2001-02-16",1301.530029,22.120001,6088.299805,15630.30957,2425.379883,6439.259766,13175.490234,10799.820313
"2001-02-19",NA,NA,6094,15490.959961,NA,6472.209961,13119.589844,NA
"2001-02-20",1278.939941,24.690001,5980.100098,15527.360352,2318.350098,6451.569824,13248.360352,10730.879883
"2001-02-21",1255.27002,25.75,5972.399902,15351.509766,2268.939941,6347.990234,13100.080078,10526.580078
"2001-02-22",1252.819946,26.76,6003.100098,15098.639648,2244.959961,6277.990234,13073.360352,10526.80957
"2001-02-23",1245.859985,27.209999,5943.700195,15280.55957,2262.51001,6075.339844,13246,10441.900391
"2001-02-26",1267.650024,25.43,5916.799805,15230.219727,2308.5,6189.069824,13201.139648,10642.530273
"2001-02-27",1257.939941,26.49,5941.200195,14834.730469,2207.820068,6220.47998,13059.860352,10636.879883
"2001-02-28",1239.939941,28.35,5917.899902,14787.870117,2151.830078,6208.240234,12883.540039,10495.280273
"2001-03-01",1241.22998,28.08,5908.600098,14360.55957,2183.370117,6123.379883,12681.660156,10450.139648
"2001-03-02",1234.180054,27.43,5858.600098,13966.429688,2117.629883,6159.02002,12261.799805,10466.30957
"2001-03-05",1241.410034,27.120001,5931.299805,14135.259766,2142.919922,6216.379883,12322.160156,10562.299805
"2001-03-06",1253.800049,25.889999,6012,14321.049805,2204.429932,6284.060059,12687.740234,10591.219727
"2001-03-07",1261.890015,24.120001,6001.799805,14177.360352,2223.919922,6305.640137,12723.889648,10729.599609
"2001-03-08",1264.73999,24.290001,6003.200195,14208.950195,2168.72998,6267.060059,12650.55957,10858.25
"2001-03-09",1233.420044,25.620001,5917.299805,14194.349609,2052.780029,6204.419922,12627.900391,10644.620117
"2001-03-12",1180.160034,30.32,5826.5,13776.719727,1923.380005,6046.560059,12171.370117,10208.25
"2001-03-13",1197.660034,27.549999,5720.700195,13493.030273,2014.780029,5962.930176,11819.700195,10290.799805
"2001-03-14",1166.709961,29.610001,5626,13330.839844,1972.089966,5794.120117,11843.589844,9973.459961
"2001-03-15",1173.560059,28.559999,5729.200195,13504.169922,1940.709961,5889.950195,12152.830078,10031.280273
"2001-03-16",1150.530029,29.91,5562.799805,13522.040039,1890.910034,5734.490234,12232.980469,9823.410156
"2001-03-19",1170.810059,29.780001,5551.600098,13457.69043,1951.180054,5657.290039,12190.969727,9959.110352
"2001-03-20",1142.619995,30.959999,5646.799805,13223.860352,1857.439941,5782.160156,NA,9720.759766
"2001-03-21",1122.140015,31.93,5540.700195,13154.44043,1830.22998,5622.089844,13103.94043,9487
"2001-03-22",1117.579956,32.84,5314.799805,12621.849609,1897.699951,5388.02002,12853.969727,9389.480469
"2001-03-23",1139.829956,30.450001,5402.299805,12583.360352,1928.680054,5544.669922,13214.540039,9504.780273
"2001-03-26",1152.689941,29.040001,5576.600098,12950.490234,1918.48999,5726.970215,13862.30957,9687.530273
"2001-03-27",1182.170044,27.040001,5728.100098,12707.900391,1972.22998,5938.209961,13638.330078,9947.540039
"2001-03-28",1153.290039,28.58,5614,12851.410156,1854.130005,5817.52002,13765.509766,9785.349609
"2001-03-29",1147.949951,29.17,5588.399902,12677.889648,1820.569946,5879.299805,13072.360352,9799.05957
"2001-03-30",1160.329956,28.639999,5633.700195,12760.639648,1840.26001,5829.950195,12999.700195,9878.780273
"2001-04-02",1145.869995,31.209999,5618.5,12727.299805,1782.969971,5760.759766,12937.860352,9777.929688
"2001-04-03",1106.459961,34.720001,5463.100098,12584.219727,1673,5553.459961,13124.469727,9485.709961
"2001-04-04",1103.25,34.07,5535.700195,12063.709961,1638.800049,5597.660156,13242.780273,9515.419922
"2001-04-05",1151.439941,29.940001,5621.799805,NA,1785,5773.339844,13381.379883,9918.049805
"2001-04-06",1128.430054,31.690001,5601.5,12386.610352,1720.359985,5698.879883,13383.759766,9791.089844
"2001-04-09",1137.589966,31.91,5663.299805,12202.099609,1745.709961,5781.009766,12841.759766,9845.150391
"2001-04-10",1168.380005,29.440001,5803,12213.669922,1852.030029,5913.839844,12620.269531,10102.740234
"2001-04-11",1165.890015,28.459999,5788.100098,12706.429688,1898.949951,5951.160156,13174.929688,10013.469727
"2001-04-12",1183.5,26.120001,5766.600098,12989.469727,1961.430054,6002.299805,13352.44043,10126.94043
"2001-04-13",NA,NA,NA,NA,NA,NA,13385.719727,NA
"2001-04-16",1179.680054,26.33,NA,NA,1909.569946,NA,13254.889648,10158.55957
"2001-04-17",1191.810059,25.610001,5761.100098,12606.450195,1923.219971,5935.580078,13067.089844,10216.730469
"2001-04-18",1238.160034,24.129999,5890.200195,12972.799805,2079.439941,6164.879883,13641.790039,10615.830078
"2001-04-19",1253.689941,24.16,5871.600098,13548.950195,2182.139893,6181.910156,13868.280273,10693.709961
"2001-04-20",1242.97998,25.379999,5879.799805,13448.129883,2163.409912,6127.970215,13765.669922,10579.849609
"2001-04-23",1224.359985,28.16,5871.299805,13311.5,2059.320068,6051.47998,13715.599609,10532.230469
"2001-04-24",1209.469971,28.49,5840.299805,13274.610352,2016.609985,6124.569824,13743.179688,10454.339844
"2001-04-25",1228.75,27.4,5827.5,13249.549805,2059.800049,6115.189941,13827.5,10625.200195
"2001-04-26",1234.52002,25.959999,5868.299805,13293.110352,2034.880005,6123.660156,13973.030273,10692.349609
"2001-04-27",1253.050049,24.02,5951.399902,13386.040039,2075.679932,6175.240234,13934.320313,10810.049805
"2001-04-30",1249.459961,25.48,5967,NA,2116.23999,6264.509766,NA,10734.969727
"2001-05-01",1266.439941,24.200001,5928,NA,2168.23999,NA,14425.459961,10898.339844
"2001-05-02",1267.430054,24.23,5904.200195,13814.240234,2220.600098,6213.839844,14421.639648,10876.679688
"2001-05-03",1248.579956,25.780001,5765.799805,13718.139648,2146.199951,6089.169922,NA,10796.650391
"2001-05-04",1266.609985,23.91,5870.299805,13390.990234,2191.530029,6138.279785,NA,10951.240234
"2001-05-07",1263.51001,24.860001,NA,13600.780273,2173.570068,6122.620117,14529.410156,10935.169922
"2001-05-08",1261.199951,24.440001,5886.399902,13540.80957,2198.77002,6108.720215,14289.049805,10883.509766
"2001-05-09",1255.540039,24.35,5893.700195,13585.139648,2156.629883,6063.939941,14084.849609,10866.980469
"2001-05-10",1255.180054,24,5964,13604.799805,2128.860107,6165.180176,14017.790039,10910.44043
"2001-05-11",1245.670044,23.540001,5896.799805,13636.610352,2107.429932,6141.02002,14043.919922,10821.30957
"2001-05-14",1248.920044,24.26,5690.5,13259.169922,2081.919922,6064.680176,13873.019531,10877.330078
"2001-05-15",1249.439941,23.709999,5842.899902,13250.089844,2085.580078,6070.379883,14054.030273,10872.969727
"2001-05-16",1284.98999,21.889999,5884,13335.950195,2166.439941,6148.439941,13694.269531,11215.919922
"2001-05-17",1288.48999,21.469999,5904.600098,13637.870117,2193.679932,6173.810059,13910.669922,11248.580078
"2001-05-18",1291.959961,21.23,5915,13459.179688,2198.879883,6186.870117,13877.769531,11301.740234
"2001-05-21",1312.829956,20.76,5941.600098,13721.269531,2305.590088,6249.870117,14176.830078,11337.919922
"2001-05-22",1309.380005,21.35,5976.600098,13877.950195,2313.850098,6270.589844,14091.19043,11257.240234
"2001-05-23",1289.050049,22.08,5897.5,13839.099609,2243.47998,6215.25,14067.700195,11105.509766
"2001-05-24",1293.170044,20.57,5915.899902,13810.599609,2282.02002,6278.899902,13895.790039,11122.419922
"2001-05-25",1277.890015,20.6,5889.799805,13753.990234,2251.030029,6223.569824,13765.919922,11005.370117
"2001-05-28",NA,NA,NA,13739.070313,NA,6216.830078,13737.769531,NA
"2001-05-29",1267.930054,22.139999,5863.899902,13629.610352,2175.540039,6120.330078,13773.889648,11039.139648
"2001-05-30",1248.079956,22.76,5796.899902,13420.129883,2084.5,6041.220215,13493.349609,10872.639648
"2001-05-31",1255.819946,22.639999,5796.200195,13174.410156,2110.48999,6123.259766,13262.139648,10911.94043
"2001-06-01",1260.670044,21.59,5809.600098,13141.379883,2149.439941,6125.169922,13261.839844,10990.410156
"2001-06-04",1267.109985,21.379999,5856.5,13207.490234,2155.929932,6177.740234,13312.349609,11061.519531
"2001-06-05",1283.569946,19.58,5922.600098,13451.870117,2233.659912,6242.129883,13182,11175.839844
"2001-06-06",1270.030029,20.389999,5901.5,13576.009766,2217.72998,6192.439941,13174.839844,11070.240234
"2001-06-07",1276.959961,19.67,5948.299805,13703.429688,2264,6184.25,13277.509766,11090.740234
"2001-06-08",1264.959961,19.92,5950.600098,13808.889648,2215.100098,6187.209961,13430.219727,10977
"2001-06-11",1254.390015,20.700001,5860.5,13675.490234,2170.780029,6162.740234,13226.480469,10922.089844
"2001-06-12",1255.849976,20.700001,5804,13526.679688,2169.949951,6059.149902,12840.099609,10948.379883
"2001-06-13",1241.599976,21.450001,5820.200195,13523.30957,2121.659912,6111.939941,12823.450195,10871.620117
"2001-06-14",1219.869995,23.120001,5752.600098,13248.889648,2044.069946,6031.27002,12846.660156,10690.129883
"2001-06-15",1214.359985,22.809999,5723,13102.5,2028.430054,5915.180176,12790.379883,10623.639648
"2001-06-18",1208.430054,23.17,5671.600098,12948.780273,1988.630005,5869.040039,12697.790039,10645.379883
"2001-06-19",1212.579956,22.34,5680.399902,13133.660156,1992.660034,5922.529785,12574.259766,10596.669922
"2001-06-20",1223.140015,21.709999,5699.600098,12918.709961,2031.23999,5876.040039,12674.639648,10647.330078
"2001-06-21",1237.040039,19.379999,5641.399902,13187.450195,2058.76001,5926.379883,12962.429688,10715.429688
"2001-06-22",1225.349976,20.02,5665.700195,13174.019531,2034.839966,5941.77002,13044.610352,10604.589844
"2001-06-25",1218.599976,20.67,5661.899902,NA,2050.870117,5902.319824,12896.469727,10504.219727
"2001-06-26",1216.76001,21.200001,5555.700195,12961.969727,2064.620117,5847.790039,12978.820313,10472.480469
"2001-06-27",1211.069946,20.879999,5607.899902,13004.209961,2074.73999,5833.100098,12828.980469,10434.839844
"2001-06-28",1226.199951,20.01,5638.399902,12827.820313,2125.459961,5971.77002,12679.879883,10566.209961
"2001-06-29",1224.380005,19.059999,5642.5,13042.530273,2160.540039,6058.379883,12969.049805,10502.400391
"2001-07-02",1236.719971,18.76,5716.700195,NA,2148.719971,6109.5,12751.179688,10593.719727
"2001-07-03",1234.449951,18.92,5639.899902,13184.75,2140.800049,6056.839844,12817.410156,10571.110352
"2001-07-04",NA,NA,5600.5,13207.530273,NA,6015.720215,12629.019531,NA
"2001-07-05",1219.23999,20.09,5549.600098,12999.480469,2080.110107,5999.189941,12607.299805,10479.860352
"2001-07-06",1190.589966,21.629999,5479.200195,NA,2004.160034,5862.100098,12306.080078,10252.679688
"2001-07-09",1198.780029,22.48,5468.899902,12690.679688,2026.709961,5869.859863,12239.679688,10299.400391
"2001-07-10",1181.52002,23.25,5467.899902,12713.900391,1962.790039,5816.319824,12300.410156,10175.639648
"2001-07-11",1180.180054,24.01,5391.899902,12527.900391,1972.040039,5801.799805,12005.110352,10241.019531
"2001-07-12",1208.140015,22.09,5481.600098,12660.200195,2075.73999,5889.879883,12407.950195,10478.990234
"2001-07-13",1215.680054,21.139999,5537,12612.790039,2084.790039,5928.009766,12355.150391,10539.05957
"2001-07-16",1202.449951,22.91,5517.100098,12624.530273,2029.119995,5853.759766,12343.370117,10472.120117
"2001-07-17",1214.439941,22.610001,5427.799805,12495.25,2067.320068,5846.660156,12128.570313,10606.389648
"2001-07-18",1207.709961,23.6,5404.600098,12427.19043,2016.170044,5728.370117,11892.580078,10569.830078
"2001-07-19",1215.02002,22.51,5437.399902,12279.820313,2046.589966,5829.689941,11908.389648,10610
"2001-07-20",1210.849976,22.34,5387.100098,12301.679688,2029.369995,5764.060059,NA,10576.650391
"2001-07-23",1191.030029,23.74,5405.299805,12236.450195,1988.560059,5791.72998,11609.629883,10424.419922
"2001-07-24",1171.650024,25.24,5320.200195,12214.099609,1959.23999,5663.259766,11883.25,10241.120117
"2001-07-25",1190.48999,24,5275.700195,NA,1984.319946,5582.759766,11891.610352,10405.669922
"2001-07-26",1202.930054,23.01,5286.100098,12039.820313,2022.959961,5675.759766,11858.55957,10455.629883
"2001-07-27",1205.819946,22,5403.100098,12182.169922,2029.069946,5754.859863,11798.080078,10416.669922
"2001-07-30",1204.52002,22.690001,5446.700195,12086.660156,2017.839966,5792.189941,11579.269531,10401.719727
"2001-07-31",1211.22998,21.620001,5529.100098,12316.69043,2027.130005,5861.189941,11860.769531,10522.80957
"2001-08-01",1215.930054,20.559999,5546.899902,12478.740234,2068.379883,5835.22998,11959.330078,10510.009766
"2001-08-02",1220.75,20.09,5584.5,12466.370117,2087.379883,5777.279785,12399.200195,10551.179688
"2001-08-03",1214.349976,19.889999,5547.600098,12269.080078,2066.330078,5735.879883,12241.969727,10512.780273
"2001-08-06",1200.47998,21.889999,5526.399902,12148.80957,2034.26001,5746.040039,12243.900391,10401.30957
"2001-08-07",1204.400024,21.01,5536.799805,12007.19043,2027.790039,5752.509766,12319.459961,10458.740234
"2001-08-08",1183.530029,22.32,5476.5,11958.009766,1966.359985,5614.509766,12163.669922,10293.5
"2001-08-09",1183.430054,21.75,5402.899902,11716.769531,1963.319946,5512.279785,11754.55957,10298.55957
"2001-08-10",1190.160034,20.549999,5427.200195,11765.80957,1956.469971,5433.490234,11735.05957,10416.25
"2001-08-13",1191.290039,20.42,5431.100098,11694.290039,1982.25,5453.77002,11477.55957,10415.910156
"2001-08-14",1186.72998,20.48,5507.799805,11991.009766,1964.530029,5520.709961,11917.950195,10412.169922
"2001-08-15",1178.02002,20.91,5461.600098,12141.629883,1918.890015,5455.439941,11755.400391,10345.950195
"2001-08-16",1181.660034,21.540001,5389.799805,11832.44043,1930.319946,5361.919922,11515.019531,10392.519531
"2001-08-17",1161.969971,23.84,5342.100098,11754.80957,1867.01001,5222.120117,11445.540039,10240.780273
"2001-08-20",1171.410034,22.870001,5357.5,11458.700195,1881.349976,5207.830078,11257.94043,10320.070313
"2001-08-21",1157.26001,24.4,5430.299805,11440.349609,1831.300049,5216.109863,11280.379883,10174.139648
"2001-08-22",1165.310059,22.440001,5408.700195,11188.570313,1860.01001,5220.209961,11396.429688,10276.900391
"2001-08-23",1162.089966,22.23,5396.5,11345.379883,1842.969971,5254.040039,11126.919922,10229.150391
"2001-08-24",1184.930054,19.709999,5471.899902,11110.299805,1916.800049,5387.5,11166.30957,10423.169922
"2001-08-27",1179.209961,20.559999,NA,11234.719727,1912.410034,5406.470215,11275.009766,10382.349609
"2001-08-28",1161.51001,22,5434.700195,11300.530273,1864.97998,5308.779785,11189.400391,10222.030273
"2001-08-29",1148.560059,23.030001,5417.600098,11242.410156,1843.170044,5305,10979.759766,10090.900391
"2001-08-30",1129.030029,25.41,5332.700195,11315.629883,1791.680054,5162.399902,10938.450195,9919.580078
"2001-08-31",1133.579956,24.92,5345,11090.480469,1805.430054,5188.169922,10713.509766,9949.75
"2001-09-03",NA,NA,5312.100098,10902.639648,NA,5094.100098,10409.679688,NA
